    x(m)                          z(m)                          y(m)                        u(m/s)
   312000.00000000000       -9.2400000000001938        10.520966513049297        1.2356279229551699     
   311600.00000000000       -9.2320000000001947        10.519212306196890        1.2358339789702384     
   311200.00000000000       -9.2240000000001956        10.517461622287291        1.2360396896958505     
   310800.00000000000       -9.2160000000001965        10.515714456833068        1.2362450552803526     
   310400.00000000000       -9.2080000000001974        10.513970805342558        1.2364500758737311     
   310000.00000000000       -9.2000000000001982        10.512230663319906        1.2366547516276076     
   309600.00000000000       -9.1920000000001991        10.510494026265107        1.2368590826952344     
   309200.00000000000       -9.1840000000002000        10.508760889674045        1.2370630692314883     
   308800.00000000000       -9.1760000000002009        10.507031249038537        1.2372667113928673     
   308400.00000000000       -9.1680000000002018        10.505305099846366        1.2374700093374840     
   308000.00000000000       -9.1600000000002026        10.503582437581329        1.2376729632250616     
   307600.00000000000       -9.1520000000002035        10.501863257723278        1.2378755732169282     
   307200.00000000000       -9.1440000000002044        10.500147555748150        1.2380778394760121     
   306800.00000000000       -9.1360000000002053        10.498435327128018        1.2382797621668369     
   306400.00000000000       -9.1280000000002062        10.496726567331129        1.2384813414555151     
   306000.00000000000       -9.1200000000002071        10.495021271821940        1.2386825775097448     
   305600.00000000000       -9.1120000000002079        10.493319436061165        1.2388834704988030     
   305200.00000000000       -9.1040000000002088        10.491621055505808        1.2390840205935423     
   304800.00000000000       -9.0960000000002097        10.489926125609207        1.2392842279663832     
   304400.00000000000       -9.0880000000002106        10.488234641821075        1.2394840927913113     
   304000.00000000000       -9.0800000000002115        10.486546599587538        1.2396836152438708     
   303600.00000000000       -9.0720000000002123        10.484861994351174        1.2398827955011598     
   303200.00000000000       -9.0640000000002132        10.483180821551059        1.2400816337418246     
   302800.00000000000       -9.0560000000002141        10.481503076622799        1.2402801301460549     
   302400.00000000000       -9.0480000000002150        10.479828754998575        1.2404782848955787     
   302000.00000000000       -9.0400000000002159        10.478157852107183        1.2406760981736564     
   301600.00000000000       -9.0320000000002167        10.476490363374067        1.2408735701650766     
   301200.00000000000       -9.0240000000002176        10.474826284221370        1.2410707010561497     
   300800.00000000000       -9.0160000000002185        10.473165610067966        1.2412674910347032     
   300400.00000000000       -9.0080000000002194        10.471508336329501        1.2414639402900760     
   300000.00000000000       -9.0000000000002203        10.469854458418434        1.2416600490131138     
   299600.00000000000       -8.9920000000002211        10.468203971744073        1.2418558173961634     
   299200.00000000000       -8.9840000000002220        10.466556871712621        1.2420512456330672     
   298800.00000000000       -8.9760000000002229        10.464913153727210        1.2422463339191581     
   298400.00000000000       -8.9680000000002238        10.463272813187944        1.2424410824512535     
   298000.00000000000       -8.9600000000002247        10.461635845491934        1.2426354914276512     
   297600.00000000000       -8.9520000000002256        10.460002246033341        1.2428295610481233     
   297200.00000000000       -8.9440000000002264        10.458372010203414        1.2430232915139106     
   296800.00000000000       -8.9360000000002273        10.456745133390532        1.2432166830277172     
   296400.00000000000       -8.9280000000002282        10.455121610980239        1.2434097357937055     
   296000.00000000000       -8.9200000000002291        10.453501438355284        1.2436024500174914     
   295600.00000000000       -8.9120000000002300        10.451884610895663        1.2437948259061367     
   295200.00000000000       -8.9040000000002308        10.450271123978654        1.2439868636681464     
   294800.00000000000       -8.8960000000002317        10.448660972978860        1.2441785635134610     
   294400.00000000000       -8.8880000000002326        10.447054153268246        1.2443699256534526     
   294000.00000000000       -8.8800000000002335        10.445450660216174        1.2445609503009187     
   293600.00000000000       -8.8720000000002344        10.443850489189451        1.2447516376700767     
   293200.00000000000       -8.8640000000002352        10.442253635552358        1.2449419879765586     
   292800.00000000000       -8.8560000000002361        10.440660094666697        1.2451320014374059     
   292400.00000000000       -8.8480000000002370        10.439069861891824        1.2453216782710630     
   292000.00000000000       -8.8400000000002379        10.437482932584688        1.2455110186973730     
   291600.00000000000       -8.8320000000002388        10.435899302099871        1.2457000229375719     
   291200.00000000000       -8.8240000000002397        10.434318965789631        1.2458886912142817     
   290800.00000000000       -8.8160000000002405        10.432741919003929        1.2460770237515069     
   290400.00000000000       -8.8080000000002414        10.431168157090477        1.2462650207746278     
   290000.00000000000       -8.8000000000002423        10.429597675394774        1.2464526825103954     
   289600.00000000000       -8.7920000000002432        10.428030469260143        1.2466400091869252     
   289200.00000000000       -8.7840000000002441        10.426466534027769        1.2468270010336924     
   288800.00000000000       -8.7760000000002449        10.424905865036740        1.2470136582815259     
   288400.00000000000       -8.7680000000002458        10.423348457624080        1.2471999811626031     
   288000.00000000000       -8.7600000000002467        10.421794307124790        1.2473859699104439     
   287600.00000000000       -8.7520000000002476        10.420243408871887        1.2475716247599058     
   287200.00000000000       -8.7440000000002485        10.418695758196439        1.2477569459471773     
   286800.00000000000       -8.7360000000002493        10.417151350427606        1.2479419337097730     
   286400.00000000000       -8.7280000000002502        10.415610180892676        1.2481265882865278     
   286000.00000000000       -8.7200000000002511        10.414072244917101        1.2483109099175913     
   285600.00000000000       -8.7120000000002520        10.412537537824536        1.2484948988444229     
   285200.00000000000       -8.7040000000002529        10.411006054936877        1.2486785553097848     
   284800.00000000000       -8.6960000000002537        10.409477791574298        1.2488618795577371     
   284400.00000000000       -8.6880000000002546        10.407952743055290        1.2490448718336327     
   284000.00000000000       -8.6800000000002555        10.406430904696695        1.2492275323841107     
   283600.00000000000       -8.6720000000002564        10.404912271813743        1.2494098614570917     
   283200.00000000000       -8.6640000000002573        10.403396839720093        1.2495918593017710     
   282800.00000000000       -8.6560000000002582        10.401884603727870        1.2497735261686143     
   282400.00000000000       -8.6480000000002590        10.400375559147696        1.2499548623093513     
   282000.00000000000       -8.6400000000002599        10.398869701288733        1.2501358679769694     
   281600.00000000000       -8.6320000000002608        10.397367025458717        1.2503165434257102     
   281200.00000000000       -8.6240000000002617        10.395867526963997        1.2504968889110606     
   280800.00000000000       -8.6160000000002626        10.394371201109568        1.2506769046897506     
   280400.00000000000       -8.6080000000002634        10.392878043199111        1.2508565910197451     
   280000.00000000000       -8.6000000000002643        10.391388048535031        1.2510359481602391     
   279600.00000000000       -8.5920000000002652        10.389901212418486        1.2512149763716525     
   279200.00000000000       -8.5840000000002661        10.388417530149431        1.2513936759156237     
   278800.00000000000       -8.5760000000002670        10.386936997026650        1.2515720470550040     
   278400.00000000000       -8.5680000000002678        10.385459608347796        1.2517500900538523     
   278000.00000000000       -8.5600000000002687        10.383985359409424        1.2519278051774294     
   277600.00000000000       -8.5520000000002696        10.382514245507027        1.2521051926921916     
   277200.00000000000       -8.5440000000002705        10.381046261935072        1.2522822528657862     
   276800.00000000000       -8.5360000000002714        10.379581403987041        1.2524589859670443     
   276400.00000000000       -8.5280000000002723        10.378119666955460        1.2526353922659768     
   276000.00000000000       -8.5200000000002731        10.376661046131936        1.2528114720337671     
   275600.00000000000       -8.5120000000002740        10.375205536807199        1.2529872255427663     
   275200.00000000000       -8.5040000000002749        10.373753134271128        1.2531626530664877     
   274800.00000000000       -8.4960000000002758        10.372303833812795        1.2533377548796003     
   274400.00000000000       -8.4880000000002767        10.370857630720495        1.2535125312579236     
   274000.00000000000       -8.4800000000002775        10.369414520281783        1.2536869824784218     
   273600.00000000000       -8.4720000000002784        10.367974497783509        1.2538611088191982     
   273200.00000000000       -8.4640000000002793        10.366537558511855        1.2540349105594892     
   272800.00000000000       -8.4560000000002802        10.365103697752367        1.2542083879796591     
   272400.00000000000       -8.4480000000002811        10.363672910789994        1.2543815413611936     
   272000.00000000000       -8.4400000000002819        10.362245192909119        1.2545543709866946     
   271600.00000000000       -8.4320000000002828        10.360820539393597        1.2547268771398747     
   271200.00000000000       -8.4240000000002837        10.359398945526785        1.2548990601055512     
   270800.00000000000       -8.4160000000002846        10.357980406591581        1.2550709201696402     
   270400.00000000000       -8.4080000000002855        10.356564917870461        1.2552424576191512     
   270000.00000000000       -8.4000000000002863        10.355152474645507        1.2554136727421810     
   269600.00000000000       -8.3920000000002872        10.353743072198446        1.2555845658279083     
   269200.00000000000       -8.3840000000002881        10.352336705810680        1.2557551371665885     
   268800.00000000000       -8.3760000000002890        10.350933370763327        1.2559253870495466     
   268400.00000000000       -8.3680000000002899        10.349533062337247        1.2560953157691730     
   268000.00000000000       -8.3600000000002908        10.348135775813084        1.2562649236189163     
   267600.00000000000       -8.3520000000002916        10.346741506471295        1.2564342108932791     
   267200.00000000000       -8.3440000000002925        10.345350249592183        1.2566031778878113     
   266800.00000000000       -8.3360000000002934        10.343962000455937        1.2567718248991044     
   266400.00000000000       -8.3280000000002943        10.342576754342657        1.2569401522247867     
   266000.00000000000       -8.3200000000002952        10.341194506532396        1.2571081601635161     
   265600.00000000000       -8.3120000000002960        10.339815252305188        1.2572758490149756     
   265200.00000000000       -8.3040000000002969        10.338438986941084        1.2574432190798674     
   264800.00000000000       -8.2960000000002978        10.337065705720184        1.2576102706599068     
   264400.00000000000       -8.2880000000002987        10.335695403922671        1.2577770040578165     
   264000.00000000000       -8.2800000000002996        10.334328076828845        1.2579434195773214     
   263600.00000000000       -8.2720000000003004        10.332963719719153        1.2581095175231425     
   263200.00000000000       -8.2640000000003013        10.331602327874227        1.2582752982009913     
   262800.00000000000       -8.2560000000003022        10.330243896574911        1.2584407619175644     
   262400.00000000000       -8.2480000000003031        10.328888421102299        1.2586059089805368     
   262000.00000000000       -8.2400000000003040        10.327535896737762        1.2587707396985577     
   261600.00000000000       -8.2320000000003049        10.326186318762987        1.2589352543812438     
   261200.00000000000       -8.2240000000003057        10.324839682460007        1.2590994533391733     
   260800.00000000000       -8.2160000000003066        10.323495983111231        1.2592633368838819     
   260400.00000000000       -8.2080000000003075        10.322155215999480        1.2594269053278548     
   260000.00000000000       -8.2000000000003084        10.320817376408016        1.2595901589845231     
   259600.00000000000       -8.1920000000003093        10.319482459620575        1.2597530981682565     
   259200.00000000000       -8.1840000000003101        10.318150460921403        1.2599157231943592     
   258800.00000000000       -8.1760000000003110        10.316821375595282        1.2600780343790627     
   258400.00000000000       -8.1680000000003119        10.315495198927565        1.2602400320395211     
   258000.00000000000       -8.1600000000003128        10.314171926204205        1.2604017164938055     
   257600.00000000000       -8.1520000000003137        10.312851552711793        1.2605630880608976     
   257200.00000000000       -8.1440000000003145        10.311534073737585        1.2607241470606843     
   256800.00000000000       -8.1360000000003154        10.310219484569529        1.2608848938139530     
   256400.00000000000       -8.1280000000003163        10.308907780496307        1.2610453286423844     
   256000.00000000000       -8.1200000000003172        10.307598956807356        1.2612054518685485     
   255600.00000000000       -8.1120000000003181        10.306293008792906        1.2613652638158972     
   255200.00000000000       -8.1040000000003189        10.304989931744009        1.2615247648087600     
   254800.00000000000       -8.0960000000003198        10.303689720952567        1.2616839551723382     
   254400.00000000000       -8.0880000000003207        10.302392371711369        1.2618428352326987     
   254000.00000000000       -8.0800000000003216        10.301097879314115        1.2620014053167687     
   253600.00000000000       -8.0720000000003225        10.299806239055453        1.2621596657523306     
   253200.00000000000       -8.0640000000003234        10.298517446231003        1.2623176168680155     
   252800.00000000000       -8.0560000000003242        10.297231496137394        1.2624752589932977     
   252400.00000000000       -8.0480000000003251        10.295948384072290        1.2626325924584905     
   252000.00000000000       -8.0400000000003260        10.294668105334422        1.2627896175947380     
   251600.00000000000       -8.0320000000003269        10.293390655223616        1.2629463347340124     
   251200.00000000000       -8.0240000000003278        10.292116029040828        1.2631027442091063     
   250800.00000000000       -8.0160000000003286        10.290844222088170        1.2632588463536281     
   250400.00000000000       -8.0080000000003295        10.289575229668937        1.2634146415019962     
   250000.00000000000       -8.0000000000003304        10.288309047087646        1.2635701299894333     
   249600.00000000000       -7.9920000000003304        10.287045669650054        1.2637253121519616     
   249200.00000000000       -7.9840000000003304        10.285785092663197        1.2638801883263961     
